id,outstanding_bridge,current_cash,verified_receivables,monthly_burn,runway_months,past_investment_count,recommended_option
646d69e9-c3a9-4939-bec0-cdf100236413,69783606.13,34816105.68,148780930.47,5934654.13,5.87,0,A
c6a53ebd-bf79-4eda-bba0-789c27222779,14417848.8,9700166.75,8808860.25,13412672.01,0.72,2,C
dc6925c2-db9e-4ad8-b6c9-cebaa722ece4,23689082.79,31505716.75,27830895.4,4904387.7,6.42,0,B
6e02386a-fa0e-4c6b-ab1c-4637e8f08f3a,7396893.89,2100776.92,3447321.68,2492318.43,0.84,1,D
e177a0fe-e3cd-4f38-aa04-a8069e784187,173982178.49,8079676.46,118892805.55,9010626.51,0.9,2,C
8d5b1d5e-5285-472f-a851-5cd410230859,16586294.23,3823211.06,14415378.29,8267420.56,0.46,1,D
733f9617-480f-42f7-95e8-a4d33db70523,12516172.57,2286495.85,3292544.75,7466406.74,0.31,0,D
15f9f125-996b-41fd-a63d-15c9e853f273,31497071.96,12623150.8,24405873.87,5085987.48,2.48,2,D
eba18e12-9f09-4f5e-b87f-21ee2a25af2f,22659427.69,17181740.23,47568366.62,5345196.64,3.21,2,A
7f3514ee-49c9-48af-ad2e-1846a09ef964,23152361.12,4880583.57,45008232.29,20622916.77,0.24,0,A
5bdbae50-65dd-4ae0-86b5-83f40f5eddd0,29243066.61,5861596.77,23318790.25,4845113.54,1.21,1,D
e3b853cd-f347-4936-b9cd-42c203edf945,36421042.87,8238422.52,70018635.98,9099471.32,0.91,0,A
63dafef6-e05e-4d0e-9681-e65cfed05742,12822233.18,25904310.42,19131411.53,7050362.95,3.67,0,B
575f0158-7266-4fb8-b82a-9cea29ab9753,8898438.33,2182220.97,9655841.5,3465195.31,0.63,2,C
20103715-26e3-463a-8516-5a0513880638,24664375.33,6703317.94,27095037.46,6561193.88,1.02,1,D
09ec9c75-e41e-435f-9ced-a44e7f648f0f,28992137.9,32887084.25,25170928.9,11462880.19,2.87,8,D
2f959f19-c6d0-4101-9fb6-730f49b44628,29642560.58,12126020.81,24644678.83,1583517.1,7.66,3,B
fdba923b-d9fa-4dda-9797-72a72db07fe0,66342032.91,3878517.9,22595945.07,8758747.86,0.44,1,D
d0a63a2d-9b02-4c43-92e9-f556f8f0ce8c,8759575.97,11221461.03,12953572.48,2761881.01,4.06,1,A
5a155498-49b3-4b67-9558-51e083eae122,57548739.42,5264172.63,54605292.36,5531684.42,0.95,2,C
08e97e0e-70e0-468c-8d1d-4b0c52b22eeb,31900930.97,12568146.88,17266940.91,6216377.16,2.02,5,C
da874aae-914c-446f-b8f9-60d4a5a9f9d1,10678147.8,31501624.56,20439601.1,6335163.76,4.97,0,A
6f2591df-ec02-46e3-a075-adc43b0a6ff0,60657889.72,5415483.18,106411937.19,10681616.05,0.51,0,A
8e1a78b5-ab80-494c-8063-0e4ebabe7b96,17591707.81,10786047.71,18855978.12,4208484.4,2.56,2,D
8d0e4041-4a99-4a3e-87d2-21c2bf166f0c,11538359.55,2309276.04,25250464.33,6770137.95,0.34,0,A
a34d89e7-54d6-43d3-92e8-44838ce5a960,63766367.08,22419814.3,74941797.95,3440628.63,6.52,1,B
67a6b92d-2237-4b2a-9f06-ddbcba529c12,13977850.18,2934766.56,20579449.1,3052044.3,0.96,0,D
adf5a833-a117-493d-882f-9ecb93978682,30317437.63,7417877.68,52915103.2,4950650.18,1.5,1,A
7e129247-65d5-4d0d-bd6d-755f100c6b40,14969155.1,15163108.06,20232784.09,4938272.97,3.07,3,D
4c91caa3-4533-417d-a109-4150e4898afe,11248204.91,13074351.0,13992993.95,2443317.57,5.35,0,B
faf41b51-39da-4b80-987a-7ff3e09b4e61,11327895.54,7285672.25,11696526.51,5169524.73,1.41,1,D
3c864396-314b-4c7a-b795-7b82bac6f788,42461454.2,3805547.14,54612985.4,5202716.51,0.73,3,C
b866ab40-a74e-4862-b40d-29472b71db06,71360571.02,11257141.77,72043839.11,5370025.02,2.1,1,D
a3fcb0a0-5b6e-446f-b93e-5424a105aa3d,11335256.03,12304107.46,21784982.07,3442411.36,3.57,0,A
02178467-84b5-40eb-a5ad-f26fe767205f,18244449.79,9492391.26,27561386.73,4738833.93,2.0,1,A
bddae48c-5888-4b40-b1d2-b919e2f96c58,46671027.85,15524422.43,96289421.86,8808265.93,1.76,1,A
63279bdf-960f-48c6-a86e-4567bbe99a37,35474999.76,9942291.59,25063145.01,5489397.37,1.81,2,C
3a624c4a-c361-4b39-b1c3-7a8e2cae5bd4,37006268.29,4517572.57,19327882.17,13696664.34,0.33,2,C
2e26a6e1-025b-4cbc-af79-502f0ca152b8,7744848.35,4921814.99,4036062.57,12638178.36,0.39,1,D
7fefc42e-e9cf-4194-87f0-6fc3f9de2fd6,50340834.93,21614087.9,44270429.63,7175762.82,3.01,2,D
22cebe7e-2895-4654-ac4c-a94c17eae925,50491525.76,5233620.84,98072277.42,14992873.15,0.35,1,A
7a6c9005-629f-4edc-8e1a-4285c809f583,18506530.43,42403743.74,25974933.78,9417243.91,4.5,2,B
cc7ee53b-105c-4f0c-8f0c-7eff01dde619,24385288.93,4919289.78,40438881.03,4300678.55,1.14,1,A
2aad8db0-4fba-4fb4-a471-111cdb7694b6,10954915.39,3577435.7,10634489.31,9499278.92,0.38,1,D
40944b43-d664-41c4-a74e-8ec1eb2412ec,29786493.13,32592749.71,6928075.67,3162182.1,10.31,2,B
26348e47-6579-491d-819e-985d47ec53f1,22756006.31,4889514.06,16456284.51,5111493.8,0.96,2,C
38ee1deb-ab9c-4a92-9f4a-003ef762be7c,14306352.72,16160642.26,9099339.48,8087223.22,2.0,4,C
c7d8ca8e-481c-46fd-9ce9-68daa671a4ec,16161871.99,6087517.47,25736857.6,3127771.03,1.95,1,A
972cffef-4611-4942-a1ea-d0c88bf53a57,27489831.52,1738295.09,44633043.97,25929464.03,0.07,1,A
a7a91376-efdc-4899-8ca4-bb66a256b1f0,39750553.33,25382134.53,51858379.69,10101471.89,2.51,0,D
979c853f-47a0-47c4-9952-be18ce5607e1,15419056.94,4885505.11,9442710.56,5614234.7,0.87,4,C
e1ef9d20-0adf-4bf8-9e91-f2db53ef26bc,11033480.54,8645970.24,15269042.16,12012154.11,0.72,1,D
45dd61ed-a956-4944-afef-93c211e3b684,34414667.42,10409735.14,7131881.72,2263415.37,4.6,2,B
84238c54-25c4-4fc4-ae24-84767d1c82f6,28318452.8,14045687.52,28134817.57,11949862.25,1.18,1,D
a5cc2509-149b-4423-bdf6-3a3720f1e44c,27577526.12,10264404.61,25713828.47,5562425.33,1.85,0,D
1a115f9f-1d40-4670-bc41-fc3d66ffe0c9,26008725.34,15010907.56,54591970.29,4206907.09,3.57,1,A
f8e06f95-089f-4393-9fb1-d6048553f520,32253629.17,14763708.58,38814406.91,6507948.58,2.27,0,D
b13298ba-bf3e-4b8f-a38c-327b11e0df23,14616021.26,7057567.89,13019790.96,7794370.28,0.91,0,D
622e639d-9482-446e-86fb-e72d334334e0,16636006.83,21247903.88,29052612.52,3801311.89,5.59,0,A
dd3d840c-c374-4cf0-b1fb-81e471b185ac,22682974.25,11406873.8,40355124.14,7542605.42,1.51,2,A
20ebccef-89c7-4d4a-9b9d-d150f948a5dd,41004670.36,15144184.77,56785485.35,9042220.74,1.67,0,D
9c63057b-eeeb-48e3-90d4-9fb24f0ae788,22921485.38,14855917.35,49339942.0,11381961.58,1.31,5,A
8022569e-360a-4194-9c39-2a8a4b2d6ba0,10438624.59,5249453.57,9948197.34,2989458.82,1.76,1,D
bfaabce3-6604-4960-a0a9-54b6f69e82fa,13279232.05,4062749.88,25517796.91,9285930.21,0.44,1,A
20e2d5b4-c506-46fa-831b-65a5d515b2cb,28227189.29,12371459.09,33863484.89,4990447.81,2.48,1,D
093c4a4a-9ce1-4e42-ac5a-71e759debf37,34153767.71,5310493.75,41765674.51,5116659.45,1.04,2,C
cc17533d-45ab-4d42-892c-3fee8501f33a,11590867.55,3102669.02,7205221.15,3047374.9,1.02,0,D
e5b38194-d0a2-43d8-8dee-ebf1dc2fa0b3,29089272.4,13423352.06,35425555.89,3860317.79,3.48,1,D
a38c5d52-4ad3-47c5-8a97-f74b2a1b6c2b,21396951.98,3365843.44,41328443.8,4460901.13,0.75,1,A
b3bb2a81-83d6-4355-a95f-ee1ba4f50560,22088678.08,5215760.99,13933306.91,3122254.08,1.67,1,D
e1d50f5b-e5c5-45e4-87c2-99d0def97ed1,22388854.54,18796300.14,9311771.31,5076061.88,3.7,2,D
4bc1dfb4-d0cd-47e6-b9dc-5937f6c11a3f,7245278.51,6903882.6,15046715.24,11667617.56,0.59,1,A
f36e441a-a414-4a10-888e-87f191e9cc59,21595365.79,2949335.11,45291070.37,7494276.09,0.39,2,A
b7d4765c-a293-4dbd-bff1-e22d2967579f,15630884.32,6061036.24,12468082.6,8091642.31,0.75,2,C
fb95f5eb-8bb9-4016-9668-cddac0d38c0f,35305393.2,24949164.87,10139870.18,3506258.33,7.12,0,B
c4d57a1c-a69f-44b9-8261-3ade0150a26b,10271310.48,18138390.56,21026272.11,3673617.74,4.94,2,A
e87b19c4-fed4-4faf-80b3-cbaef5790770,23133487.27,4528933.58,49197414.53,2299613.97,1.97,1,A
c9683eaa-ce60-47c1-bea2-ab1d13738d97,21952408.65,14790971.01,6370503.28,9483916.56,1.56,1,D
f37472d0-882e-41cd-b0e5-d1fb566db3e9,22014143.45,2059768.77,45747078.56,2576792.82,0.8,0,A
bde0746f-cd52-4994-96c8-8ef78f1dceac,46254417.13,5899511.32,63595775.26,7696601.9,0.77,1,D
e5587ccd-d198-491a-8cdf-b9d57a517858,23907751.39,18056094.9,34739064.3,3389978.96,5.33,1,B
7a9e7c56-7d4e-4733-8b47-604e0f7f3f8c,20860324.53,5465772.66,30415896.53,5812049.86,0.94,1,D
8e8c4a77-f291-4305-ad50-fa2124e561da,11584175.18,4167231.16,15029245.54,4252866.83,0.98,0,D
8f36141f-91b1-4672-b487-92adad83270a,34166674.56,33737094.6,56804274.65,5693483.7,5.93,1,A
b0fabb0d-0244-47ea-9a09-2f1b198efb71,6523746.2,8308074.19,9587556.48,4129511.92,2.01,1,D
24d0d064-8783-43be-96a3-f6686d67d82d,30385542.17,6104454.87,27642366.85,4350535.72,1.4,2,C
740c36e1-0859-4994-a112-b8ea79c85b38,24220712.51,15082141.78,11070254.67,8336298.33,1.81,2,C
ed4b91ac-d104-48dc-87e6-6013b0745736,20005857.45,1998268.47,25920879.83,3075778.2,0.65,0,D
d412bd26-2437-4dbe-b3b0-856c033013d9,15514432.8,12933252.83,7850580.99,3983175.34,3.25,0,D
9e8cbcdd-92b9-43f3-af7c-6458f81dc6fa,39258137.66,51237538.8,79271160.17,2113782.74,24.0,2,A
e272180d-4d86-431a-9737-f2da5ee6aefd,21192347.82,23392508.97,37414849.24,7441648.25,3.14,1,A
df67ed54-5d78-4c6f-b69e-f2a698b1aaf3,43733708.22,7751442.07,85269774.12,6465806.64,1.2,1,A
2c60a8b3-30ef-409d-a68f-1596fc86f422,35101676.47,49588800.39,62482655.93,6752424.85,7.34,3,A
c646af81-3930-41e0-b7d6-0297f9ffd672,17369654.87,16586229.07,37940333.14,3792018.2,4.37,1,A
a1dc1282-4c9e-4b15-bd0f-98489e9ef8b5,39450919.49,4919699.85,84303973.42,7034849.54,0.7,2,A
b2de068b-9d04-424c-b257-d8638644d6b1,20110050.2,4201135.64,34820417.32,10515520.1,0.4,4,A
8b59d6ef-8e49-499c-93e6-8f87a33586de,20451554.0,8486649.13,33520709.43,6628936.5,1.28,2,A
8b1179f8-9b82-4df9-8cab-8c8b18c1900b,24217596.8,10509935.94,41383696.0,3674802.34,2.86,2,A
8d3c6caf-02a5-470a-835e-b4049616d4d7,7132998.5,8825271.83,7241284.85,7599037.72,1.16,2,C
edea1821-fa26-4665-acfc-602ae9bf9f65,7129360.44,21610577.24,12204072.56,2854719.04,7.57,0,A
cf752782-4491-4609-af5e-620ef943553e,14456584.49,15654015.78,23052388.82,5989279.19,2.61,3,A
a1f9707a-3bd2-447c-8cd2-0f71312b5ee9,15828239.32,10513850.55,9017871.69,1188584.74,8.85,2,B
ac7c9c00-b882-4c2d-83ae-bc03b89f8488,17765641.39,7676422.94,28104291.19,5365287.47,1.43,1,A
1fea62bd-c0f1-4222-88fc-f19c87926025,20656192.04,4458630.5,18553453.71,9447567.69,0.47,3,C
3c10f50f-421c-4d22-8952-b2b3ed3954a7,45284229.04,19066467.71,22624307.69,5220419.42,3.65,4,D
d579826a-84b9-4e58-a880-17d5ffb4cc8a,39063335.18,1851829.41,24156429.43,5657000.82,0.33,2,C
d248a9c1-0698-46cd-b551-1050d40ea639,12545428.86,13336378.72,13526819.38,3299626.75,4.04,2,D
e290115f-7876-403e-a53b-3c09f207b542,24708983.77,18457114.33,16272687.06,4475923.77,4.12,0,B
2fb595c0-3a7e-471c-add1-87ee0f561a33,23961519.64,9067755.84,21690914.76,8841862.02,1.03,2,C
8f83aecf-4e8d-4678-aa20-754b82b5a88c,67615965.4,7389760.65,89768597.65,8115286.39,0.91,2,C
11cfde93-dedd-4837-820a-a30a9cf2f8f1,13075313.76,54799242.35,5263354.86,3253515.14,16.84,2,B
18d5f9b7-8aa1-4805-a9a1-315b7978c1cf,18734636.91,3301586.87,22705594.83,6891175.9,0.48,0,D
610c07a5-6f67-448f-be47-f25e3f3dfbb7,8750851.26,7037194.61,18399611.19,5067987.91,1.39,1,A
adc8619c-f569-493c-9d31-45512de485f9,22096993.27,7103748.97,30475232.68,3312515.77,2.14,1,D
c54251dc-8047-4559-937a-b05bae179f51,30147564.37,8201217.98,47180585.83,3042739.61,2.7,2,A
b16459c3-84dc-4395-bb1e-894d37bfbf77,20371848.39,14496964.22,29004558.56,7017342.89,2.07,2,D
66bc3ed7-48f6-4751-902d-3439a8323dd5,15170245.32,7871011.77,16109074.46,3595029.71,2.19,3,D
be6bc557-6c5f-4c8e-80e3-734285835e29,65401941.32,7726586.23,141488910.95,12248880.3,0.63,1,A
c234ab6f-ea27-4e01-9b51-13a0c4e6ec28,9647551.53,6490131.35,8916214.33,7177941.09,0.9,1,D
d26d584a-8c60-40ed-98c9-6c652aec4a2c,34188556.95,9401028.9,44689259.34,9335433.33,1.01,0,D
dd1b50bc-2007-41ed-b93c-ffdfdae46778,27153391.9,2378791.62,21430005.02,1856056.85,1.28,2,C
6684b225-9b09-4405-80db-01ff03cc2648,36437953.75,7252115.67,51448127.11,2911718.71,2.49,1,D
14ea8d09-5ed7-453a-b327-ed9bc883e9bb,15437569.69,16646503.95,4938863.0,4709071.69,3.53,1,D
f82f213f-2de8-481e-9378-8420b5b15523,20471832.08,7316994.19,30220543.06,5447476.92,1.34,2,A
04102058-1708-4b7f-b95a-6a12ec7355ca,23887304.03,16940128.26,36387333.56,5719724.5,2.96,1,A
e2008958-5282-470e-804d-d24782b9f63e,23848698.86,10155905.82,39958892.84,12483774.45,0.81,1,A
b2368cc1-eeb1-45cc-8651-bb5fb9bd89af,28339186.39,21336877.2,31615024.73,10857241.1,1.97,0,D
acadeb64-1239-4066-b458-3aca696cab13,14580589.01,9144920.37,15087232.61,7780677.69,1.18,0,D
c2f3c59d-b137-4154-b942-06eb14dae452,12593377.28,9443906.56,23138060.58,8330713.9,1.13,1,A
d36a6d26-6be6-48ce-a3fb-cabe4483ed71,31745544.86,5624496.82,44540628.95,3067073.07,1.83,4,C
3e762ef0-f35d-4a05-9edc-929c3a3bf5af,30927521.63,2329533.41,55902606.22,3487588.69,0.67,3,A
370fd98c-5899-4ad7-a089-85006b5f0da6,9561977.47,5427420.45,10177418.61,8871989.01,0.61,4,C
3619ef63-0576-444a-86c9-0fea9deaf717,19440458.52,2503490.69,6748018.58,6495052.52,0.39,1,D
d31e3785-5735-4541-bc4d-47be070eab19,16818223.64,13631857.31,15230050.49,6007371.8,2.27,2,D
53cbf90b-cfaa-4a6e-a585-077e4aa21a9b,17432370.72,8661269.02,19727956.01,6634992.92,1.31,2,D
f8cabf96-7ba2-49ae-9b00-067a0cda639b,33483781.39,4513260.19,65846224.26,3237683.4,1.39,0,A
f1b441cd-d55a-45ac-937c-80fe05989b91,41312564.23,4804010.59,66620474.34,3591242.36,1.34,0,D
c668da90-d262-4227-b3c1-d3ae12fc173d,15759051.1,4020273.07,8502121.3,5641121.87,0.71,0,D
ddd3a72d-33d5-45e9-ad7d-11ae39b1d928,22419091.95,99117015.04,24171336.04,10698539.4,9.26,1,B
991c2a38-5833-43ac-86e9-9121c02fb1b8,15644523.1,4382908.22,4884129.62,4380752.92,1.0,1,D
dde4609f-516e-4407-9f79-ac3e9659e66c,14604127.27,4105040.21,9369266.61,4887333.4,0.84,1,D
425afd50-1a1a-4ab2-a4db-f39aa5620ab0,33930420.94,11442310.55,49163163.04,5353675.43,2.14,2,A
11f2e13d-c2c7-43ad-9f5a-434ae1365679,10962437.97,4375984.72,14980465.6,7351758.55,0.6,3,C
5f0f8b3e-35f4-47a3-933b-ffb114a54ced,32402697.92,8818224.51,65870795.59,6565883.21,1.34,1,A
93d07be8-4799-4758-8520-b0a2e8248280,29674499.16,21054735.17,64751254.83,6359490.91,3.31,2,D
b2596d9f-4c17-417f-8845-08848125f98a,43594147.75,22835743.41,79529911.21,8479264.77,2.69,1,A
54ff65bd-c37f-4fad-8e59-1d3caf1de9af,32895216.94,25538427.86,62395592.93,8473173.62,3.01,0,A
13df0722-1bb6-4534-9b6c-c15dbca1e2ae,23975429.43,18998570.29,16603639.78,5937536.18,3.2,2,D
8d0960ca-3b5e-476a-b2a5-143410d189b7,18077938.0,6248799.19,8425280.25,12968236.13,0.48,2,C
9236124d-02f9-4773-b69a-28efefb1f1a8,7137278.45,2392000.85,11816440.77,13810411.82,0.17,0,A
c2b0f96e-9610-4147-a015-a6e70ad51620,15097055.39,16769078.9,21914393.04,3710178.11,4.52,1,B
3525fa38-be81-4d20-b338-8ceb72ca4aef,16055337.49,1679350.04,12636082.19,5824719.19,0.29,1,D
ba2e6a7a-c8d3-4a84-8879-5ec862b597c6,28129550.66,9556118.08,39628224.32,3624351.3,2.64,1,D
32a7a0b6-592f-4527-ae1e-12570150fbe3,11457275.37,4369209.28,4967775.05,4325735.52,1.01,1,D
b079d727-c9f0-442d-ac82-418182ad615c,52249421.23,10315292.84,15135723.06,17785690.36,0.58,1,D
76c7a2f7-66f1-400b-88e3-b303c8495938,25637027.69,65108725.49,38246862.24,11444730.38,5.69,0,A
368d1edf-8bea-4630-bccf-4b64010cc8e3,65543732.68,4643226.54,117484590.03,4177282.69,1.11,1,A
0ea99e69-4f61-40c1-8851-9777de574ff3,36652756.33,6730645.59,17273201.07,3868721.75,1.74,1,D
040a4543-ee0d-4614-8940-b6d41dc20257,36733564.1,3345805.25,29403233.21,5621076.6,0.6,2,C
1a454668-16dc-4b3f-97e1-ea9d4116a03a,40626878.41,3623455.66,30809604.51,6852962.5,0.53,0,D
c69cbba7-1056-41fc-8e4e-d5d08cf76fb7,23114719.43,2673946.55,6693384.91,4486110.03,0.6,1,D
da59557d-34e0-4486-aa79-4e67329f93fc,10329881.81,7821268.4,15694156.19,5099723.12,1.53,1,D
9bcba032-f317-49e2-871b-21f0611d7d48,50881489.94,19107416.29,21942647.6,2588494.18,7.38,3,B
067fcd58-b7fd-4e2d-9df7-7b3edae3cc54,19065317.34,7309601.47,29385773.36,3072379.45,2.38,1,A
2b1d31f3-9272-4d6e-97b4-cc9f747ec6c5,23111232.06,7682394.81,16687819.31,3423351.09,2.24,0,D
aa43e30d-60c0-4f16-ba7e-453f469a0d66,7735098.41,8073623.88,11065591.48,6302271.22,1.28,0,D
003bfa65-1e0b-4363-a88c-57584b29ab4c,8421406.14,7960453.16,7049968.0,3887448.39,2.05,2,D
0873b212-1039-4271-bf3c-25a7860bbd60,12357785.59,8676299.55,12984367.41,6405435.88,1.35,0,D
d5bb9fe5-6e43-405a-b680-37510ecbfd05,32090549.83,4774731.19,11946240.03,3686258.15,1.3,2,C
efddae47-2141-49d3-938b-47017d88be08,18963481.47,8777845.0,30464594.08,9082664.13,0.97,3,A
a5cd7257-1c49-4705-919b-f15bb04dd024,26052206.55,18964531.82,45787185.53,3221905.37,5.89,1,A
b9af0517-f289-4766-b57d-ee9931c2df72,83063681.35,85225262.68,42607220.96,5359200.14,15.9,1,B
92f5d923-f6ad-41f7-bc20-8f9a3e8f0fe2,13835407.91,7939127.9,15890770.59,7033105.6,1.13,1,D
92e6c6ea-28d4-4c98-a0ce-4eb5753a619f,13736732.22,11487558.22,20722470.79,10472888.38,1.1,1,D
c02ffbbf-0c9d-4e23-a8ce-55fd0631ded9,15223114.31,25541884.52,27135851.81,1952987.91,13.08,1,A
46f82873-4264-42af-b47a-9bf7bcd56d2e,41903358.73,6782465.37,33983954.06,1736260.8,3.91,3,D
e1a1bb71-3603-4530-93ea-5d749a928a38,13256943.0,18444768.52,22177955.57,5454350.29,3.38,3,A
24c0127e-ba01-4fd5-8ebe-3df89ada02b3,16164747.84,16997308.95,15941042.29,5626603.49,3.02,0,D
1ac6e83b-c5e6-439f-8c87-8642ce2b01ec,70350155.45,19914979.16,55334900.99,6035519.47,3.3,3,D
2a04a7c3-71da-4876-a409-8af52853eca3,33835720.0,22698335.67,69045862.25,5109843.63,4.44,2,A
895566a9-2998-43fe-9a53-2ddb0c417975,18920893.46,13274314.6,40629846.62,3388340.26,3.92,2,A
16b191eb-4492-4593-a68c-237f05f37769,20311703.44,3055456.54,26586897.35,8165240.83,0.37,2,C
533c8074-7e8f-48a3-92f1-879a3af03dd3,15311456.46,10975793.66,7639055.3,4335416.85,2.53,0,D
e52ccbc7-aecc-4910-bef2-f1b046df669c,35986211.58,10483717.43,35315185.73,9500235.62,1.1,1,D
910ce2f4-b6d8-4575-aa1a-07742eb6a467,30161520.7,1082845.34,45458113.02,5153014.44,0.21,2,A
00275daf-f59e-497f-ad97-af7d016a2742,15591461.89,3768112.71,9210448.61,5958452.93,0.63,1,D
ece427a6-33f7-4a67-b415-73c3fa6c742b,63940031.08,22787732.88,87861524.91,10646574.63,2.14,2,D
b5fbe8f1-bc32-490a-bf30-c70610ee770b,17905241.94,21634269.52,12933189.51,4127861.2,5.24,1,B
dec2bb42-5714-4eaf-9921-00e3369352de,50539701.26,66740644.82,102673154.79,9842887.11,6.78,2,A
ac648fea-6479-495b-8c85-6cc1e92fc1bc,19328933.14,7956292.85,9294458.33,3926888.46,2.03,2,C
b1c966bb-3569-4d73-a22e-f840e4f4afee,38302288.71,7726660.43,73884567.16,5307002.1,1.46,2,A
5d32fead-512c-47f4-b741-0bdee08a3e01,24874013.42,9289498.5,32130348.62,4330239.31,2.15,0,B
6de21eaa-d177-4be7-b7ad-1d18b165b75f,13434079.68,3701030.18,6556940.9,10693494.32,0.35,4,C
9403e1b6-cd2b-477c-899d-253e0a1efc26,55359250.68,7697213.99,60870085.55,5518574.08,1.39,0,D
ac1dd7d5-f386-4689-9b7e-8a582f609f96,34189183.94,1517354.45,43794640.31,2626439.58,0.58,0,D
eaa2847f-577b-4287-bf13-b0487e5fb64e,17098817.05,5295329.09,4791326.86,10069155.29,0.53,2,C
17940418-cf1d-4552-ae05-a1f548abc50d,25440524.19,12421911.84,18917129.51,9894886.62,1.26,1,D
e951e13a-2cb7-4ab8-9d8a-53d47d8206b8,9827976.96,3023302.03,16240017.53,7841418.09,0.39,2,A
53a52b74-69e9-4257-92cc-2b5cd557b7fd,27525287.95,4920392.65,26371418.79,2572458.67,1.91,1,D
2d89e04b-fed9-4392-85e3-4ee4c8d9b9e7,9462162.38,4750915.8,5056570.15,7968501.58,0.6,0,D
936612b9-2df4-4c31-b1e3-39a5ef6f48ea,16939747.68,6770098.44,31063540.75,7690094.2,0.88,0,A
3df60759-cce1-4fb0-bd78-cc3938103845,11964111.32,2649246.39,24018938.52,5568609.94,0.48,1,A
068c2b5e-38e0-4bc6-ad06-479fa14af944,31879149.43,7480837.26,53856265.71,3337626.5,2.24,3,C
e6632a36-2f41-4ddc-92f3-44e5d808ac04,12118589.35,25092582.71,16936907.69,2952726.82,8.5,5,B
487312bf-9485-405b-a28b-901d075f2df7,9825780.26,21382208.46,12651942.81,13866734.88,1.54,1,C
8e0d28b3-807a-4a1d-9056-697ec8cd07e1,16736185.88,45368474.38,15833934.17,1512481.38,24.0,1,B
7c0b4056-3d69-4de7-aa4d-4d7f73429b7f,13659649.3,7458068.63,15337638.81,5146364.68,1.45,0,D
7e5c6ca3-3af2-438f-99e6-8397e10eb222,7483789.95,23414636.79,5759916.04,11038914.74,2.12,2,D
9a56e110-28a2-4cae-bd01-1e46d44e7792,30310888.87,10371095.27,55280293.28,5807937.9,1.79,1,A
98acd12e-5c26-4fd7-b837-f1b1477376cd,17953603.86,16290819.89,28007997.63,8715852.39,1.87,0,D
d04ab56f-2d1d-4a99-b9d7-52b15c0afe5b,19059233.61,6143556.85,24826195.43,4674654.34,1.31,1,D
feb6877a-77cd-4578-b35d-77229efe9129,15063876.93,15851354.09,12683635.87,3261915.36,4.86,2,B
04de88a1-701c-4d87-b61b-3cb8459a1ec8,14412882.38,29832691.19,13190673.87,3587146.22,8.32,2,B
d7d4f308-c0da-416a-8885-005bfccaa982,14654036.56,11970241.85,7432109.74,8334174.3,1.44,0,D
5555e5fd-f65f-43de-8437-d8dce12cd452,58519621.76,10358461.68,48836170.15,3884811.9,2.67,1,D
c6c97328-8d35-4c45-80b5-645900c3ee6f,56661341.66,7008243.53,34547477.07,6445086.78,1.09,2,C
99fb452e-2e5b-4453-a4e4-1231a3e8dcc4,15659787.67,10352257.28,3336581.54,16989819.47,0.61,2,C
4da2c064-946a-491a-81e9-274280c388f2,55974385.91,14942692.68,87301832.21,4880668.32,3.06,0,A
8ad62199-e6f7-4d70-8a95-681eefcff141,16372561.93,25599454.46,25013114.88,2159989.51,11.85,1,A
67edc808-2960-4a74-a040-69815de73ccb,12085159.47,1268704.75,19674422.03,2149658.29,0.59,0,A
a517910c-f3d5-4771-a60d-c30c679ee9e6,18153263.03,4137924.47,23863345.18,2441759.11,1.69,2,C
d5a4828d-ed26-4e7c-8449-a4bb59d4d8e3,13636463.36,16739671.82,10539777.25,12864744.59,1.3,0,D
3eba1970-7057-4014-ac4c-68ee2ac510fb,29283585.23,5425151.87,20141550.8,11233668.45,0.48,1,D
45621394-b81b-4b28-8048-5b53bd322ead,56805667.58,13324108.32,13677003.04,4640275.39,2.87,1,D
6541621e-1b35-41c7-8137-04c18e28d8ae,32173583.82,5231309.66,57113596.09,7254349.79,0.72,1,A
503355c4-85ed-412a-abb4-37652da1118c,47134790.73,22581830.26,67804772.99,7775964.85,2.9,3,D
7c42f6a6-bf9d-4bd1-bc82-e49a2c90aae0,53593366.77,23306636.38,94096053.36,7992844.55,2.92,2,A
409b1bd2-c1f3-4e09-9e06-16c915457a4f,11619527.92,6410922.24,16028158.21,4085141.65,1.57,1,D
c87df88e-b3cb-409c-a8c2-079c72cc53d8,22750749.65,18075510.5,39003937.19,3630030.55,4.98,3,A
4c6d54bb-c844-49b7-b7e7-32a6d5905476,25673576.46,5541791.16,6607947.16,6204847.79,0.89,2,C
5e26899a-744a-49b5-9052-408ff531a9db,18542207.28,14670102.77,28065243.47,5440175.09,2.7,4,D
f563bb9a-677b-482f-ad59-1d110cbd3854,30557025.61,38219519.51,8366154.71,5449379.89,7.01,0,B
29fd4251-2d94-4a3f-8fef-2f0ad31b18bb,15915279.92,5383368.09,3663144.29,4115910.01,1.31,4,C
95f90f1f-bb7a-4c3f-8984-b1da08587446,54184390.55,9071359.85,19865563.22,5665705.26,1.6,2,C
9c54e076-2fc9-4241-a697-0ef285f6c4f6,33686257.01,1000000.0,12272299.63,5534062.09,0.18,2,C
